Site_ID,Site_Type,Site_Name,State,Latitude,Longitude,Lat_Long_Datum,Lat_Long_Source,Elevation_in_Meters,Elevation_Source,Degree_of_Development_Surrounding_Site,Landscape_Description,Proximity_to_Road,Proximity_to_Permanent_Water,Area_of_Site,Type_of_Forest_at_Site,Presence_of_Slope,Location_Relative_to_Slope,Slope_Aspect,Presence_of_Domesticated_Cats,Presence_of_Domesticated_Dogs,Presence_of_Domesticated_Animals,Presence_of_Garden,Presence_of_Bird_Feeder,Presence_of_Nesting_Box,Presence_of_Fruit,Presence_of_Birdbath,Presence_of_Other_Features_Designed_to_Attract_Animals,Site_Comments,Site_Registration_Date
29893,Personal,Training: Springers Point,NC,35.10413,-75.98922,WGS84,Google Maps,0,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,1000 ft,10 ft,,,,,,,,,-1,,,,,,,2018-03-24
29900,Personal,home,WA,47.678112,-122.272591,WGS84,Google Maps,87,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-24
29901,Personal,home,MN,47.486809,-94.87429,WGS84,Google Maps,412,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-24
29906,Personal,my house,MN,44.797527,-93.135406,WGS84,Google Maps,299,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-25
29908,Personal,School,WA,47.434898,-120.286575,WGS84,Google Maps,273,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-25
29909,Personal,home,MN,47.445847,-94.905869,WGS84,Google Maps,416,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-25
29913,Group,Reiss Bldg,DC,38.909508,-77.07354,WGS84,Google Maps,40,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",10 ft,300 yd,104 ac,,,,,,,,-1,,,,,,,2018-03-25
29915,Group,Red Sq-Willow Oak,DC,38.908985,-77.072899,WGS84,Google Maps,42,Google Elevation Service,Urban,"Pavement (such as asphalt, concrete, brick)",,,104 ac,,,,,,,,-1,,,,,,,2018-03-25
29916,Group,Copley Lawn,DC,38.908012,-77.072189,WGS84,Google Maps,41,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,104 ac,,,,,,,,-1,,,,,,,2018-03-25
29917,Group,Henle Village,DC,38.910549,-77.073471,WGS84,Google Maps,48,Google Elevation Service,Urban,"Pavement (such as asphalt, concrete, brick)",,,104 ac,,,,,,,,-1,,,,,,,2018-03-25
29919,Personal,home,MA,42.373222,-72.519852,WGS84,Google Maps,94,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-26
29923,Personal,School,MN,47.48584,-94.874771,WGS84,Google Maps,413,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-26
29925,Personal,Bemidji,MN,47.506813,-94.889839,WGS84,Google Maps,413,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-26
29933,Personal,Campus,MN,47.486809,-94.87429,WGS84,Google Maps,412,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-26
29934,Personal,My Dorm Room,MN,47.489456,-94.875328,WGS84,Google Maps,417,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-26
29938,Personal,front yard ,MN,47.485638,-94.873604,WGS84,Google Maps,410,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-27
29944,Personal,shooting spot,NM,32.277569,-106.690796,WGS84,Web Service,1297,Google Elevation Service,,,,,,,,,,,,,,,,,,,lots of spent shells and brass w/trash left behind ,2018-03-27
29947,Personal,School,MN,47.486809,-94.87429,WGS84,Google Maps,412,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-27
29951,Group,C Unit Plants,IN,41.036747,-85.238861,WGS84,Google Maps,229,Google Elevation Service,Urban,,,,,,,,,,,,-1,,,,,,,2018-03-27
29966,Personal,University Campus,CO,40.406452,-104.685745,WGS84,Google Maps,1430,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-27
29982,Personal,Ruth's Place,ME,44.182281,-69.065323,WGS84,Google Maps,48,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-28
29987,Personal,NKU Research &amp; Education Field Station,KY,39.037437,-84.372253,WGS84,Google Maps,147,Google Elevation Service,Rural,Forested wetland (such as swamp or mangrove),50 ft,100 ft,100 ac,,,,,,,,-1,,,,,,Field Station for Northern Kentucky University,2018-03-28
29989,Personal,woods,IA,41.644272,-93.661987,WGS84,Web Service,280,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-03-28
29993,Personal,Home,MN,47.484035,-94.878395,WGS84,Google Maps,418,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-29
29996,Personal,Plant site,ME,43.667068,-70.245705,WGS84,Google Maps,36,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",5 ft,1390 ft,0.1 ac,,,,,,,,-1,,,,,,,2018-03-29
29999,Personal,Millard Canyon Trailhead,CA,34.209827,-118.157204,WGS84,Web Service,476,Google Elevation Service,,,,,,,,,,,,,,,,,,,came here 2nd time,2018-03-29
30001,Personal,Front Yard,ME,43.682541,-70.313461,WGS84,Google Maps,22,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",20 ft,,3 sqyd,,,,,,,,-1,,,,,,Brook behind houses across the street,2018-03-30
30002,Personal,Front Garden,ME,43.682541,-70.313461,WGS84,Google Maps,21,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",0 ft,,12 ft2,,,,,,,,-1,,,,,,Adjacent to driveway.  Brook behind houses across the street.,2018-03-30
30003,Personal,Woods Ledge,ME,43.680336,-70.308777,WGS84,Google Maps,45,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,,,10 ft2,,,,,,,,-1,,,,,,"undeveloped cemetery area, dirt road and trail, foot and bicycle traffic",2018-03-30
30005,Personal,UofL,KY,38.218044,-85.759438,WGS84,Web Service,141,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-03-30
30006,Personal,home,PA,41.203323,-77.194527,WGS84,Google Maps,175,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-03-30
30007,Personal,Willow Lane,ME,43.792496,-70.254303,WGS84,Google Maps,40,Google Elevation Service,Suburban,"Grassland, meadow or tundra",100 ft,100 ft,2500 ft2,,,,,,,,-1,,,,,,Bordered on one side by lawn and by trees and then a pond on other,2018-03-30
30009,Personal,Backyard,ME,44.114594,-69.366234,WGS84,Google Maps,62,Google Elevation Service,Rural,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",200 ft,1 mi,10 sqyd,,,,,,,,-1,,,,,,,2018-03-31
30013,Personal,upper front yard,VA,38.067616,-76.537048,WGS84,Google Maps,9,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-01
30015,Personal,arboretum,NY,42.790764,-77.822845,WGS84,Web Service,224,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-01
30018,Personal,backyard,MN,47.485638,-94.873604,WGS84,Google Maps,410,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-01
30024,Personal,South Watson Woods,OK,36.1628,-95.993912,WGS84,Web Service,236,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-02
30027,Personal,This Place,MN,46.734035,-95.137085,WGS84,Google Maps,435,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-02
30030,Personal,ElkhartWoods,IL,40.022202,-89.469452,WGS84,Google Maps,219,Google Elevation Service,Rural,,1000 ft,4 mi,40 ac,,,,,,,,-1,,,,,,,2018-04-02
30038,Personal,Spring Hollow,OH,40.120487,-82.967171,WGS84,Google Maps,260,Google Elevation Service,Suburban,Forest or woodland,100 ft,0.5 mi,20 ac,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,contains floodplain and upland areas,2018-04-03
30043,Personal,school,MN,47.471573,-94.882683,WGS84,Google Maps,413,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-03
30046,Personal,Home,SD,44.357754,-103.452011,WGS84,Google Maps,1156,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-03
30047,Personal,Project HOWL,CA,32.835846,-117.089211,WGS84,Web Service,148,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-03
30051,Personal,Cabin yard,MI,44.478752,-84.672668,WGS84,Google Maps,356,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",75 ft,1 mi,0.6 ac,,,,,,,,-1,,,,,,,2018-04-04
30053,Group,Wier Ridge,MD,38.953358,-75.934303,WGS84,Google Maps,6,Google Elevation Service,Rural,"Grassland, meadow or tundra",100 ft,2 ft,0.02 ac,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",,Southeast,,,,0,,,,,,"A slight ridge facing a braided, constructed wetland. It is host to two observed species, being cardinal flower and monarch butterfly. The site is the entire side of a dam that was covered with soil. The dam controls water flow from the wetland into Blackston Branch. It is a gentle slope with no special gear required. ",2018-04-04
30055,Personal,Davenport gap ,NC,35.770634,-83.111198,WGS84,Web Service,610,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-04
30057,Personal,Phenology Project,IL,42.050625,-87.679726,WGS84,Google Maps,183,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",,,,,,,,,,,-1,,,,,,,2018-04-04
30061,Personal,Lake Bemidji,MN,47.484016,-94.870842,WGS84,Google Maps,409,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-05
30065,Personal,2,KY,38.216557,-85.759804,WGS84,Web Service,141,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-05
30066,Personal,front yard,IL,42.084885,-87.840202,WGS84,Google Maps,200,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-05
30068,Personal,Ithaca College Natural Lands,NY,42.419933,-76.496948,WGS84,Google Maps,297,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-05
30069,Personal,Angel's Farm,WI,44.970074,-91.700729,WGS84,Google Maps,305,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-05
30072,Personal,Home 1 ,MD,39.216564,-76.802322,WGS84,Google Maps,129,Google Elevation Service,Suburban,Forest or woodland,500 ft,200 yd,10 ac,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,1,,,1,1,1,,,,,2018-04-05
30080,Group,Blackston Branch Walk,MD,38.954849,-75.936981,User,User,4,Google Elevation Service,Rural,Forest or woodland,146 ft,10 ft,4.21 ac,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,0,,,,,,"This site follows along Blackston Branch, a small tributary to Tuckahoe Creek. Monitored plants are all woodies, and no animals are in this site. ",2018-04-06
30081,Group,Upland/South Tuckahoe Orchids,MD,38.955269,-75.936623,User,User,8,Google Elevation Service,Rural,Forest or woodland,780 ft,233 ft,0.029 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,0,,,,,,This site is divided between two orchid plots on two separate trails. For the second part of the site: Lat = 38.95317 Long = -75.94126. Both about the same size. ,2018-04-06
30082,Personal,Work ,MD,39.148769,-76.801849,WGS84,Google Maps,78,Google Elevation Service,Urban,"Pavement (such as asphalt, concrete, brick)",15 ft,2 mi,1 ac,"Mostly evergreen trees (for example, pine or live oak)","No, the surrounding terrain is relatively flat",,,1,,,0,,,,,,Small area in an industrial complex. ,2018-04-06
30089,Personal,Home,CO,40.391987,-105.149841,WGS84,Google Maps,1547,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-06
30091,Personal,Nathan Bishop Middle School,RI,41.840775,-71.392876,User,User,32,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",2 ft,1.2 mi,,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",On the top of the slope or on a ridge,East,1,1,,1,,,,,,,2018-04-06
30092,Personal,Anthony Carnevale Elementary School,RI,41.81736,-71.464653,User,User,24,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",15 ft,3.4 mi,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,1,,,,,,,2018-04-06
30096,Personal,Home,WV,39.646542,-79.879242,WGS84,Google Maps,334,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-06
30099,Personal,Hogan Hall ,IL,42.057301,-87.674484,WGS84,Google Maps,176,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",2 ft,,,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,This is a landscaped area on a college campus.,2018-04-06
30100,Personal,my back yard,MN,44.906761,-93.128471,WGS84,Web Service,250,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-06
30101,Personal,High Park,ON,43.656494,-79.443718,WGS84,Google Maps,112,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-07
30103,Personal,Yard at 1747,MN,44.041142,-92.446953,WGS84,Google Maps,343,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",5 ft,1 mi,,,,,,,,,-1,,,,,,,2018-04-07
30104,Personal,back yard,MN,45.08041,-93.364624,WGS84,Google Maps,269,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-07
30106,Personal,como lake and perimeter,MN,44.980595,-93.127975,WGS84,Web Service,284,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-07
30107,Personal,Lady slippers,WV,39.010712,-78.828171,WGS84,Google Maps,597,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-07
30109,Personal,Sutter's Landing Park,CA,38.586445,-121.458923,WGS84,Google Maps,21,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-08
30110,Personal,Evanston,IL,42.052658,-87.684387,WGS84,Google Maps,182,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-08
30111,Personal,Northwestern University,IL,42.054111,-87.675987,WGS84,Google Maps,181,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-08
30113,Personal,Home,MN,47.485638,-94.873604,WGS84,Google Maps,409,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-08
30114,Personal,Home,OH,40.597042,-81.125397,WGS84,Google Maps,332,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-09
30115,Personal,home,ME,43.626705,-70.308105,WGS84,Google Maps,27,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",200 yd,0.75 mi,2420 ac,,,,,,,,-1,,,,,,,2018-04-09
30118,Personal,Mariana Butte,CO,40.398525,-105.141571,WGS84,Web Service,1571,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-09
30122,Personal,AP trail (McAfees),VA,37.387775,-80.047691,WGS84,Google Maps,752,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-09
30125,Personal,Kingsport ETSU Campus,TN,36.560459,-82.641426,WGS84,Web Service,427,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-09
30126,Personal,Woods across from us,MI,44.479408,-84.672859,WGS84,Google Maps,373,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,500 ft,1 mi,50 ac,,,,,,,,-1,,,,,,,2018-04-09
30127,Personal,ETSU Kingsport,TN,36.560978,-82.639992,WGS84,Web Service,427,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-09
30133,Personal,ChiO,OR,44.57008,-123.277252,WGS84,Google Maps,75,Google Elevation Service,Suburban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",15 ft,1 mi,10 sqyd,,,,,,,,-1,,,,,,,2018-04-09
30134,Personal,OSU-Cascades,OR,44.042969,-121.333473,WGS84,Google Maps,1120,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-09
30136,Personal,Home nest,CA,37.878918,-122.280212,WGS84,Google Maps,42,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-09
30144,Personal,Chicago Botanic Garden,IL,42.148972,-87.789696,WGS84,Google Maps,196,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-10
30146,Personal, Shakespeare Garden,IL,42.056484,-87.676254,WGS84,Google Maps,180,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-10
30147,Personal,Cherry Run Grafton,WV,39.41785,-79.981621,WGS84,Web Service,463,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-10
30148,Personal,Big Meadows,VA,38.518478,-78.440117,WGS84,Google Maps,1068,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-10
30149,Personal,home,OR,44.574734,-123.27935,WGS84,Google Maps,72,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-10
30157,Personal,kHome,WV,39.514954,-79.916679,WGS84,Web Service,608,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-10
30162,Group,Nature area TCC,WA,47.24485,-122.519409,WGS84,Google Maps,95,Google Elevation Service,Urban,"Shrubland, shrub thicket or shrubby field (with few tall trees)",500 ft,3 mi,55 ac,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,1,,1,,,,,,,2018-04-10
30166,Personal,AGSpringFlora,IL,42.148972,-87.789696,WGS84,Google Maps,192,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-11
30172,Personal,Oregon State University,OR,44.564568,-123.262047,WGS84,Google Maps,66,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-11
30174,Personal,Swift Hall,IL,42.055511,-87.674927,WGS84,Google Maps,180,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-11
30175,Personal,Northwestern Magnolia,IL,42.058609,-87.674828,WGS84,Google Maps,177,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",3 ft,1 mi,,,,,,,,,-1,,,,,,,2018-04-11
30177,Personal,Brannon Forest,NC,35.539883,-83.042885,WGS84,Web Service,983,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-12
30178,Group,Pollinator Walk,NY,40.864407,-73.875717,WGS84,Google Maps,35,Google Elevation Service,Urban,Forest or woodland,100 ft,200 ft,50 ac,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",,East,,,,-1,,,,,,,2018-04-12
30179,Personal,Lunt,IL,42.008938,-87.682274,WGS84,Google Maps,186,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-12
30180,Personal,MacDonald Woods,IL,42.151573,-87.781395,WGS84,Google Maps,196,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-12
30183,Personal,Tech,IL,42.057941,-87.676987,WGS84,Google Maps,179,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-12
30186,Personal,home,WV,39.691479,-80.104828,WGS84,Web Service,358,Google Elevation Service,,,,,,,,,,,,,,,,,,,home forest,2018-04-12
30187,Personal,Mason Dixon historical park,WV,39.714111,-80.112297,WGS84,Web Service,286,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-12
30194,Personal,Garrett Pl,IL,42.056293,-87.67691,WGS84,Google Maps,180,Google Elevation Service,Other (please describe in comments box),"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",5 ft,,,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,This is a landscaped area on a college campus,2018-04-13
30195,Personal,McClellan Ranch,CA,37.314342,-122.063187,WGS84,Web Service,101,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-13
30196,Personal,Home,WI,45.274834,-92.491936,WGS84,Google Maps,305,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-13
30197,Personal,Springdale Farm Rodwell Dayhab and Visitor's cen,NY,43.185738,-77.874161,WGS84,Web Service,190,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-13
30200,Personal,Northwestern University,IL,42.057487,-87.675819,WGS84,Google Maps,179,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-13
30204,Personal,my yard,IL,42.353607,-89.053299,WGS84,Google Maps,219,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-13
30209,Personal,McClellan Ranch Preserve,CA,37.313759,-122.063156,WGS84,Google Maps,101,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-14
30210,Personal,NU campus,IL,42.045071,-87.687698,WGS84,Google Maps,124,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-14
30212,Personal,McClellan Ranch,CA,37.313194,-122.063667,WGS84,Web Service,103,Google Elevation Service,,,,,,,,,,,,,,,,,,,On Stevens Creek,2018-04-14
30213,Personal,McClellan Ranch,CA,37.313538,-122.064148,WGS84,Web Service,103,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-14
30215,Personal,McClellan Ranch,KS,39.829308,-98.571732,WGS84,Web Service,579,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-14
30216,Personal,McClellan Ranch,CA,37.313572,-122.06266,WGS84,Web Service,101,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-14
30217,Personal,McClellan Ranch,CA,37.314377,-122.063049,WGS84,Web Service,101,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-14
30218,Personal,McClellan Ranch,CA,37.314342,-122.063171,WGS84,Web Service,101,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-14
30219,Personal,McClellan ranch,KS,39.861031,-98.731186,WGS84,Web Service,591,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-14
30222,Personal,Lincoln cemetery trails,MA,42.435234,-71.292267,WGS84,Web Service,65,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-14
30230,Personal,bluebell patch,KS,39.828201,-98.579498,WGS84,Web Service,577,Google Elevation Service,,,,,,,,,,,,,,,,,,,12 bluebell plants were planted here in Spring 2017.,2018-04-15
30234,Personal,pasture,PA,40.031986,-80.110786,WGS84,Web Service,308,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-15
30237,Personal,Sit Spot,OR,44.572762,-123.270943,WGS84,Google Maps,70,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-15
30241,Personal,home,OR,44.561134,-123.292122,WGS84,Google Maps,71,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-15
30242,Personal,"Sibley East Arlington, MN",MN,44.609932,-94.080452,WGS84,Google Maps,302,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",25 ft,10 mi,15 m2,,,,,,,,-1,,,,,,Adult Silver Maple tree in the yard of a small town.,2018-04-15
30243,Personal,WCA,CA,38.662395,-121.415871,WGS84,Google Maps,15,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-15
30246,Personal,Home,IL,42.01614,-87.681358,WGS84,Google Maps,182,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-16
30247,Personal,Home ,IL,42.197792,-87.812119,WGS84,Google Maps,210,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-16
30248,Personal,CBG Dixon Prairie,IL,42.141968,-87.788605,WGS84,Google Maps,191,Google Elevation Service,Other (please describe in comments box),"Grassland, meadow or tundra",500 ft,15 ft,,"Mostly deciduous trees (for example, maple or larch)","Yes, and the site is...",At the bottom of the slope or in a valley between slopes,East,,,,-1,,,,,,Prairie within a botanic garden,2018-04-16
30249,Personal,CBG McDonald Woods,IL,42.149792,-87.785416,WGS84,Google Maps,192,Google Elevation Service,Suburban,Forest or woodland,50 ft,200 ft,,,,,,,,,-1,,,,,,Woodland within a suburb and botanic garden,2018-04-16
30253,Personal,Campus,MN,47.485283,-94.877518,WGS84,Google Maps,416,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-16
30254,Personal,anacortes,KS,39.828201,-98.579498,WGS84,Web Service,577,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-16
30259,Personal,Ridley Creek State Park,PA,39.95372,-75.44413,WGS84,Web Service,92,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-17
30269,Personal,tritsch house,PA,40.888039,-77.477882,WGS84,Web Service,338,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-18
30270,Personal,SUNY Purchase,NY,41.052574,-73.701225,WGS84,Google Maps,93,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-18
30274,Group,KELLY ELEMENTARY,WY,43.621597,-110.626778,WGS84,Google Maps,2029,Google Elevation Service,Rural,"Shrubland, shrub thicket or shrubby field (with few tall trees)",,,,,,,,,,,-1,,,,,,,2018-04-18
30282,Personal,Paul Bunyan Park,MN,47.470741,-94.878853,WGS84,Google Maps,408,Google Elevation Service,,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",20 ft,20 ft,,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2018-04-18
30283,Group,Flowers for Bats,AZ,32.248463,-110.909584,WGS84,Google Maps,747,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",100 ft,600 mi,5.2 ac,,,,,,,,-1,,,,,,,2018-04-18
30285,Personal,Kelly Elementary,WY,43.621597,-110.626778,WGS84,Google Maps,2029,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-19
30294,Personal,GSB,NJ,40.733265,-74.666374,WGS84,Google Maps,82,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-20
30295,Personal,Gill St. Bernards,NJ,40.734264,-74.669724,WGS84,Google Maps,84,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-20
30296,Group,Schoodic Head-Campsites,ME,44.341576,-68.060913,WGS84,Google Maps,12,Google Elevation Service,Rural,Forest or woodland,75 ft,500 yd,,A mixture of evergreen and deciduous trees,"No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2018-04-20
30297,Personal,School,NJ,40.733265,-74.666374,WGS84,Google Maps,82,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-20
30298,Group,Schoodic Head-Hardwood Stand,ME,44.343739,-68.055481,WGS84,Google Maps,24,Google Elevation Service,Wildlands or semi-wildlands,Forest or woodland,300 yd,0.25 mi,,"Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2018-04-20
30300,Personal,gill st. bernard's,NJ,40.73381,-74.668793,WGS84,Google Maps,82,Google Elevation Service,,,,,,,,,,,,,-1,,,,,,,2018-04-20
30309,Personal,27077,SD,43.466244,-96.677979,WGS84,Web Service,436,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-21
30315,Personal,Front yard,OR,44.570187,-123.280396,WGS84,Google Maps,78,Google Elevation Service,Urban,"Landscaped area (such as vegetable or flower garden, lawn, arboretum)",20 ft,1 mi,,"Mostly evergreen trees (for example, pine or live oak)","No, the surrounding terrain is relatively flat",,,,,,-1,,,,,,,2018-04-21
30323,Personal,Foothill College,CA,37.361195,-122.126991,WGS84,Web Service,112,Google Elevation Service,,,,,,,,,,,,,,,,,,,,2018-04-22
