Individual_ID,Scientific_Name,Plant_Nickname,Patch,Patch_Size,Shade_Status,Wild,Watered,Fertilized,Gender,Planting_Date,Plant_Comments,Plant_Registration_Date,Death_Date_Observed,Last_Date_Observed_Alive,Death_Reason,Death_Comments,Plant_Image_URL,Plant_Image_Upload_Date
157006,Crataegus douglasii,Clouopodium douglasii,,,Full sun,1,0,,,2018-03-07,merrill,2018-03-11,,,,,https://mynpn.usanpn.org/images/2092efe2cfffb0f60f114e34da7176c-41018.jpg,2018-03-11 19:58:26
157007,Brassica nigra,Shortpod Mustard,,,Mostly sun,1,0,,,-03-,,2018-03-11,,,,,https://mynpn.usanpn.org/images/5829614c09226d097e76a28ea733516-41018.jpg,2018-03-11 20:01:50
157009,Rhus ovata,Rhus Ovata,,,Mostly sun,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/1723fedcc61767a09fd5979456a9df5e-40680.jpg,2018-03-11 20:06:49
157009,Rhus ovata,Rhus Ovata,,,Mostly sun,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/75c7aab889e7963581ca910ba457cc-40680.jpg,2018-03-11 20:06:53
157010,Arctostaphylos uva-ursi,Hypnum imponens,,,Mostly shade,1,0,,,2018-03-07,,2018-03-11,,,,,https://mynpn.usanpn.org/images/31a370dd72d35266dde33d16451d8c3-41018.jpg,2018-03-11 20:10:09
157011,Quercus agrifolia,California live oak,,,Half shade,1,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/e84e67911e90d778ddd773326ac92a15-40681.jpg,2018-03-11 22:43:22
157012,Artemisia californica,artemisia californica,,,Full sun,1,,,,--,,2018-03-11,,,,,,
157013,Abies magnifica,Sedum dendroideum,,,Half shade,1,0,,,2018-03-07,,2018-03-11,,,,,https://mynpn.usanpn.org/images/84feb35d1e84f6ad87f9a47d93f24656-41018.jpg,2018-03-11 20:09:50
157014,Eriogonum fasciculatum,eriogonum fasciculatum,,,Full sun,,,,,--,,2018-03-11,,,,,,
157016,Ficus citrifolia,wislizeni,,,Mostly sun,1,0,,,2018-03-07,,2018-03-11,,,,,https://mynpn.usanpn.org/images/33a2cd5b28e72b52725df153ebb021-41018.jpg,2018-03-11 20:13:05
157017,Malosma laurina,Malosma,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/5c5f5b0ec535e9bcd2e6f35e296cf59-40797.JPG,2018-03-11 20:27:56
157017,Malosma laurina,Malosma,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/d0a81685e789d16e888cadd499592a9-40797.JPG,2018-03-11 20:28:41
157018,Eriogonum fasciculatum,buckwheat 1,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,,
157019,Malacothrix glabrata,Cliff Aster,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/415914b6f385f59d9bd76d5f26e426b-40797.JPG,2018-03-11 20:30:48
157020,Quercus agrifolia,California live oak-1,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,,
157022,Phacelia hastata,phacelia cicutaria,,,,,,,,--,,2018-03-11,,,,,,
157024,Aronia arbutifolia,red chokeberry-1,,,Open-grown tree,,,,,--,This plant has many red fruits? and leaves are long and rhombic.,2018-03-11,,,,,https://mynpn.usanpn.org/images/329e32e979308ed6211a251da9fab839-40890.jpg,2018-03-11 20:39:54
157025,Malosma laurina,laurel sumac-1,,,,,,,,--,,2018-03-11,,,,,,
157026,Malosma laurina,Malosma,,,,,,,,--,,2018-03-11,,,,,,
157027,Lupinus arcticus,arctic lupine-1,,,,,,,,--,,2018-03-11,,,,,,
157029,Delphinium trolliifolium,Columbian larkspur-1,,,,,,,,--,,2018-03-11,,,,,,
157031,Pedicularis groenlandica,elephanthead lousewort-1,,,,,,,,--,,2018-03-11,,,,,,
157034,Malacothrix glabrata,smooth desertdandelion-1,,,,,,,,--,,2018-03-11,,,,,,
157035,Rhus ovata,Sugar bush,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/34eb6aa645deac9f8e3b3a4fd0c49c1-40797.JPG,2018-03-11 20:49:39
157039,Lupinus andersonii,Anderson's lupine ,,,,,,,,,,2018-03-11,,,,,,
157041,Eriogonum fasciculatum,California Buckwheat,,,Mostly sun,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/22e9ae124d5b67f676caa9bf3098a2-40680.jpg,2018-03-11 20:56:16
157042,Adenostoma fasciculatum,Adenostoma,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/99ec9a593949b1898a2d8df4be6e60-40797.JPG,2018-03-11 20:55:49
157043,Eriogonum fasciculatum,buckwheat 2,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,,
157044,Quercus virginiana,live oak-2,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,,
157046,Eriogonum fasciculatum,buckwheat-3,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,,
157047,Quercus agrifolia,California live oak-3,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,,
157049,Quercus agrifolia,Quercus Agrifolia-1,,,,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/6641c0cbeff8171c9cf8b14ac4e39972-40680.jpg,2018-03-11 21:06:07
157049,Quercus agrifolia,Quercus Agrifolia-1,,,,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/6bc122fd1fca0a3137171fa877d63b-40680.jpg,2018-03-11 21:06:14
157050,Prunus ilicifolia,hollyleaf cherry ,,,,,,,,,,2018-03-11,,,,,,
157051,Rhus ovata,sugar sumac ,,,,,,,,,,2018-03-11,,,,,,
157054,Heteromeles arbutifolia,toyon -1,,,,,,,,--,,2018-03-11,,,,,,
157055,Eriogonum fasciculatum,california buckwheat,,,,,,,,,,2018-03-11,,,,,,
157057,Quercus agrifolia,Quercus Agrifolia-2,,,Mostly sun,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/1c3669cb5c2aaa5429ebfb8adf2a5ecf-40680.jpg,2018-03-11 21:26:56
157058,Medeola virginiana,marah macrocarpa,,,,,,,,,,2018-03-11,,,,,,
157059,Lupinus arcticus,lupine,,,,,,,,,,2018-03-11,,,,,,
157060,Agave palmeri,Palmer's century plant-1,,,,1,,,,--,,2018-03-11,,,,,,
157061,Lupinus sparsiflorus,Coulter's lupine-1,,,,1,1,0,,--,,2018-03-11,,,,,,
157062,Cytisus scoparius,dudleya,,,,,,,,,,2018-03-11,,,,,,
157063,Asclepias verticillata,Cliff Aster,,,,,,,,,,2018-03-11,,,,,,
157064,Quercus agrifolia,Quercus Agrifolia-3,,,Half shade,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/ff29f2c5c50ce54bf7b89dcc3daab13-40680.jpg,2018-03-11 21:34:57
157065,Medeola virginiana,Indian cucumber-1,,,Mostly sun,1,1,,,2018-03-07,the plant is huge and it has thorn,2018-03-11,,,,,https://mynpn.usanpn.org/images/6334d2a3a47879ba87b9547659ab74d-41021.JPG,2018-03-11 21:35:07
157066,Adenostoma fasciculatum,chamise-1,,,,1,1,,,2018-03-07,it not flowering right now ,2018-03-11,,,,,https://mynpn.usanpn.org/images/c3c2130f7131fd2cdb9912696ae684f-41021.JPG,2018-03-11 21:36:51
157068,Salvia mellifera,black sage-1,,,Mostly sun,1,,0,,--,Found on east slope of Eaton canyon,2018-03-11,,,,,,
157424,Toxicodendron diversilobum,Pacific poison oak-1,,,Mostly shade,1,,,,--,,2018-03-11,,,,,,
157425,Rhus ovata,Sugarbrush,,,Mostly sun,,,,,--,,2018-03-11,,,,,,
157426,Heteromeles arbutifolia,Toyon,,,Mostly sun,1,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/5673a26fca611125a4c7945f9b7bc73e-40681.jpg,2018-03-11 22:46:21
157429,Sambucus nigra,Elderberry,,,Half shade,0,,,,--,,2018-03-11,,,,,,
157430,Heteromeles arbutifolia,toyon -1,,,Half shade,,0,0,,--,,2018-03-11,,,,,,
157431,Artemisia californica,California Sage,,,Full sun,1,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/235ca72c3bd5dcb191c14cbc476f902-40681.jpg,2018-03-11 22:46:40
157433,Alnus incana,Alder,,,Full shade,1,1,,,--,,2018-03-11,,,,,,
157434,Baccharis salicifolia,mule-fat-1,,,Mostly sun,,,,,--,,2018-03-11,,,,,,
157440,Toxicodendron diversilobum,Toxicodendron diversilobum 1,,,Half shade,1,1,1,,--,the flowers are white but the leaves do not become red,2018-03-11,,,,,,
157442,Eriogonum fasciculatum,California Buckwheat,,,Mostly sun,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/edd6c8a2ac155120193b830ca8f495-40681.jpg,2018-03-11 22:42:11
157443,Yucca glauca,Yucca,,,Full sun,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/249f66398a2fc17f06495b54df5015-40681.jpg,2018-03-11 22:41:34
157445,Heteromeles arbutifolia,Toyon,,,Mostly sun,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/32365b4b955ad62ca71abe5ca435051-40681.jpg,2018-03-11 22:41:11
157448,Rhus ovata,Sugar brush,,,Half shade,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/78af66d610139a4d27f1a446cf0e6b9-40681.jpg,2018-03-11 22:40:52
157452,Arctostaphylos patula,greenleaf manzanita-1,,,Full sun,1,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/27952dba593bb2eccce2139ce3bfe5b-40887.jpg,2018-03-11 22:34:58
157456,Cassiope mertensiana,Asterella californica,,,Mostly shade,1,1,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/2c1858cd4c2586543b43712cc2b739a-40787.JPG,2018-03-11 22:30:02
157458,Cornus florida,Hesperoyucca shipplei,,,Mostly shade,1,1,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/f11bbf1501dd6de916c4d10c166529b-40787.jpg,2018-03-11 22:31:10
157459,Andropogon virginicus,cuscuta california,,,Mostly shade,1,1,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/5ce2e74d29423ea9c21ffd7f8f7e67f-40787.jpg,2018-03-11 22:32:06
157460,Malosma laurina,laurel sumac-1,,,Full sun,1,0,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/d161421b141e2161383518853694f8c3-40784.JPG,2018-03-11 22:46:25
157462,Salvia apiana,Salvia apiana,,,Mostly shade,1,1,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/ff2b8755d93598e8ca855449083c56e-40787.JPG,2018-03-11 22:33:49
157463,Ceanothus cuneatus,buckbrush-1,,,Mostly sun,1,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/707cbd91c7edd322928738eab1c71c93-40887.jpg,2018-03-11 22:36:39
157464,Heteromeles arbutifolia,toyon -1,,,,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/e9386795bf76c278eb3642841c4520-40887.jpg,2018-03-11 22:37:26
157468,Gutierrezia sarothrae,spanish broom,,,Full sun,1,0,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/f1bffabfcdbb59b631877eafea66397-40784.JPG,2018-03-11 22:49:21
157469,Carex pensylvanica,pentagramma,,,Mostly shade,1,1,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/8365b2f5e21b07b83ae20fbdf86817f-40787.JPG,2018-03-11 22:48:19
157473,Ambrosia psilostachya,cuman ragweed-1,,,Full sun,1,0,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/aa9d6776176d84c365e1db420a710f5-40784.JPG,2018-03-11 22:55:52
157475,Artemisia californica,coastal sagebrush-1,,,Full sun,1,0,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/f24ec7a2fc468bf2f79d26119c2c30-40784.JPG,2018-03-11 22:58:44
157476,Arctostaphylos pungens,Marah,,,Mostly shade,1,1,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/bdf815d415ea74bfed34c7617428f0-40787.JPG,2018-04-09 01:42:56
157476,Arctostaphylos pungens,Marah,,,Mostly shade,1,1,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/bfe3f6b1bf2beb113571dc74132de8-40787.JPG,2018-04-09 01:43:00
157477,Quercus agrifolia,California live oak-1,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/af8fca264454c6a8e72c98da2e6c9b-40784.JPG,2018-03-11 23:03:44
157478,Malosma laurina,Malosma,,,,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/1d40c2d053322267c142ccad35e91a2c-41015.JPG,2018-03-11 23:05:14
157479,Eriogonum fasciculatum,Wild buckwheat,,,,1,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/2f59fc848e766c4dc6bfb9a383ecbe7-41015.JPG,2018-03-11 23:17:33
157479,Eriogonum fasciculatum,Wild buckwheat,,,,1,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/4b4d665a465a166a6f9e941e8b5f77e-41015.JPG,2018-03-11 23:17:36
157480,Eriogonum fasciculatum,california buckwheat,,,Full sun,1,0,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/f4cac9efc32922d28fad8ca1b9bfd3a3-40784.JPG,2018-03-11 23:17:21
157484,Heteromeles arbutifolia,Heteromeles arbutifolia 1,,,,,,,,,,2018-03-12,,,,,,
157490,Adenostoma fasciculatum,chamise-1,,,Half shade,,,,,2018-3-7,,2018-03-11,,,,,https://mynpn.usanpn.org/images/34b18dd44afc3eb4e1b98ada321343-40693.jpeg,2018-03-12 00:04:11
157491,Eriogonum fasciculatum,California buckweat,,,Full sun,1,1,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/21ef559fe28643c96d8711c44e892-40885.jpg,2018-03-11 23:31:31
157494,Quercus agrifolia,California live oak 1,,,Half shade,1,1,,,--,,2018-03-12,,,,,,
157495,Lupinus latifolius,broadleaf lupine 1,,,Mostly sun,1,1,,,--,,2018-03-12,,,,,,
157499,Rhus ovata,sugar bush,1,80 ft2,Mostly sun,1,0,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/30f38dc811e0c8315ddab4d120288217-40885.jpg,2018-03-11 23:36:36
157502,Artemisia californica,California Sage,1,8 ft2,Full sun,1,1,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/2a377d13d057b7594e7df0ff361ca3b9-40885.jpg,2018-03-11 23:38:47
157502,Artemisia californica,California Sage,1,8 ft2,Full sun,1,1,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/cb6dce1fc09c593e14f5d173e24802a-40885.jpg,2018-03-11 23:38:54
157503,Adenostoma fasciculatum,Adenostoma,,,,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/a258c0af64ca913bc6b6fca238c218e-41015.JPG,2018-03-11 23:41:11
157504,Heteromeles arbutifolia,toyon  1,,,,,,,,--,,2018-03-12,,,,,,
157505,Malosma laurina,laurel sumac-1,1,25 ft2,Full sun,1,1,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/7d5f2e18f9499d0514a40ce799b59f-40885.jpg,2018-03-11 23:42:36
157510,Alliaria petiolata,garlic mustard-1,,,Full sun,1,1,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/d513fe43218b8bb5649b1f97e1ba6b-40885.jpg,2018-03-11 23:46:03
157512,Quercus agrifolia,California live oak-,,,,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/13ba873ed94babc26a68a65ec41adfa-41015.JPG,2018-03-11 23:47:06
157513,Ribes montigenum,gooseberry currant,,,Half shade,1,1,,,--,,2018-03-12,,,,,,
157514,Malosma laurina,laurel sumac 1,,,Mostly sun,1,1,,,--,,2018-03-12,,,,,,
157516,Quercus kelloggii,California black oak-1,,,Full sun,1,,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/c03b75c315882717dcdf7f3245a72f2-40885.jpg,2018-03-11 23:49:03
157516,Quercus kelloggii,California black oak-1,,,Full sun,1,,0,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/1e46c47ef077abc06075874b5230341d-40885.jpg,2018-03-11 23:49:05
157517,Malacothrix glabrata,smooth desertdandelion-1,,,Mostly sun,1,0,0,,--,,2018-03-11,,,,,,
157518,Quercus agrifolia,California live oak-1,,,Mostly sun,1,,,,--,,2018-03-11,,,,,,
157519,Malosma laurina,laurel sumac-1,,,Half shade,1,0,0,,--,The day I observed is cloudy and it's raining. ,2018-03-11,,,,,https://mynpn.usanpn.org/images/1979d8252c5e24532bce462a949ee63-40718.JPG,2018-03-11 23:55:32
157521,Medeola virginiana,cucumber(Marah macrocarpa),,,,1,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/b29e59ed60df513db22641758849f0-41015.JPG,2018-03-11 23:51:12
157523,Ficus citrifolia,wild banyantree-1,,,Mostly sun,1,,,,--,,2018-03-11,,,,,,
157524,Mimulus guttatus,seep monkeyflower-1,,,Mostly sun,1,,,,--,,2018-03-11,,,,,,
157525,Quercus agrifolia,California live oak-1,,,,,,,,--,,2018-03-11,,,,,,
157526,Yucca schidigera,Mojave yucca-1,,,Mostly sun,1,,,,--,,2018-03-11,,,,,,
157528,Cladium mariscus,California sawgrass-1,,,Mostly sun,1,,,,--,,2018-03-11,,,,,,
157530,Malosma laurina,laurel sumac-1,,,Mostly sun,1,,,,--,,2018-03-11,,,,,,
157533,Salvia mellifera,black sage-1,,,Mostly sun,1,,,,--,,2018-03-11,,,,,,
157534,Adenostoma fasciculatum,chamise-1,,,Half shade,1,0,0,,--,,2018-03-11,,,,,,
157537,Malacothrix glabrata,Malacothrix saxatilis,,,,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/c954a8921a71434208777a0aa304b90-41015.JPG,2018-03-11 23:58:21
157539,Salvia mellifera,black sage-2,,,Mostly sun,1,1,,,--,,2018-03-11,,,,,,
157541,Rhus ovata,sugar bush,,,,,,,,--,,2018-03-11,,,,,https://mynpn.usanpn.org/images/9953cbfed3855932687b7db96e1d493-41015.JPG,2018-03-12 00:00:12
157543,Malosma laurina,malosma laurina,,,Mostly sun,1,1,1,,--,,2018-03-12,,,,,https://mynpn.usanpn.org/images/50c766ded0a9b756dba3966f9822da8-41024.jpg,2018-06-04 00:00:22
157544,Heteromeles arbutifolia,toyon,,,,,,,,--,,2018-03-12,,,,,https://mynpn.usanpn.org/images/edd0b4e566974f87faaacb125de17184-41015.JPG,2018-03-12 00:01:34
157545,Malosma laurina,laurel sumac-2,,,Mostly sun,1,0,0,,--,the day is cloudy and raining,2018-03-12,,,,,https://mynpn.usanpn.org/images/92ca529514a5257dce99ab356a1791-40718.JPG,2018-03-12 00:04:28
157545,Malosma laurina,laurel sumac-2,,,Mostly sun,1,0,0,,--,the day is cloudy and raining,2018-03-12,,,,,https://mynpn.usanpn.org/images/76344ba5299ff48f2d31d45f805117a1-40718.JPG,2018-03-12 00:04:33
157547,Salvia mellifera,black sage 1,,,,,,,,,,2018-03-12,,,,,,
157548,Heteromeles arbutifolia,heteromeles arbutifolia,,,Mostly sun,1,1,1,,--,,2018-03-12,,,,,https://mynpn.usanpn.org/images/1f2ec6732f6047a13fd5f0b18efce4bd-41024.jpg,2018-06-03 23:31:34
157550,Toxicodendron diversilobum,toxicodendron diversilobum,,,Half shade,1,1,1,,--,,2018-03-12,,,,,https://mynpn.usanpn.org/images/171743a29e38168f96184ce8558e2c3-41024.jpg,2018-06-03 23:28:07
157554,Salvia apiana,white sage,,,,,,,,--,,2018-03-12,,,,,https://mynpn.usanpn.org/images/4a7696869025d27cebbea0a189be140-41015.JPG,2018-03-12 00:21:14
157573,Tillandsia usneoides,mosses,,,,,,,,--,,2018-03-12,,,,,https://mynpn.usanpn.org/images/2d93d2e7a7f045ab366238dd1301fb4-41015.JPG,2018-03-12 00:39:12
157582,Lupinus arcticus,arctic lupine-1,,,Full shade,1,1,,,--,,2018-03-12,,,,,,
157583,Adenostoma fasciculatum,chamise-1,,,Mostly shade,1,1,,,--,,2018-03-12,,,,,,
157584,Platanus racemosa,California sycamore-1,,,Open-grown tree,0,,,,--,,2018-03-12,,,,,,
157585,Heteromeles arbutifolia,toyon -1,,,Open-grown tree,,,,,--,,2018-03-12,,,,,,
157586,Ledum palustre,mara,,,,,,,,--,,2018-03-12,,,,,,
157588,Heteromeles arbutifolia,toyon -1,,,Half shade,1,1,0,,--,,2018-03-12,,,,,https://mynpn.usanpn.org/images/533b9c7605cc58217ef9a94aab9b68-40718.jpg,2018-03-18 18:02:45
157589,Acer macrophyllum,bigleaf maple-1,,,Half shade,1,,0,,--,,2018-03-12,,,,,https://mynpn.usanpn.org/images/ef73342a8f70b3ced96387f4bc6f19f-40718.jpg,2018-03-12 01:14:20
157590,Heteromeles arbutifolia,toyon -1,,,Mostly shade,1,1,0,,--,,2018-03-12,,,,,https://mynpn.usanpn.org/images/fd72fe252e20306c96ef24c4dc6d3bb4-40718.JPG,2018-03-18 18:02:19
157592,Toxicodendron diversilobum,Pacific poison oak-1,,,Mostly shade,1,1,0,,--,,2018-03-12,,,,,https://mynpn.usanpn.org/images/661b578525b65de05a1cf6998d20e389-40718.JPG,2018-03-12 04:28:55
157596,Aesculus californica,California buckeye-1,,,Half shade,1,1,0,,--,,2018-03-12,,,,,https://mynpn.usanpn.org/images/b4b3832ef79b5f6d30a7c7bb1fafdf45-40718.jpg,2018-03-12 04:56:51
157601,Coccoloba uvifera,seagrape 1,,,,,,,,,,2018-03-12,,,,,,
157602,Coccoloba uvifera,seagrape 2,,,,,,,,,,2018-03-12,,,,,,
157603,Acer platanoides,Norway maple-1,,,Open-grown tree,0,,,,--,"Tree to right side (east) of main sidewalk leading to Wood Hall. Tree ID # - Tree-14391. 15 in diameter. GPS coodinates Lat 42.28285278, Long -85.61638889",2018-03-12,,,,,,
157607,Gaultheria shallon,salal-mid-3,,,,1,0,0,Both,--,,2018-03-12,,,,,,
157613,Populus tremuloides,quaking aspen 1,,,Full sun,1,0,0,,--,,2018-03-12,,,,,,
157614,Populus balsamifera,balsam poplar 1,,,Full sun,1,,,,--,,2018-03-12,,,,,,
157616,Salvia mellifera,black sage-1,,,,,,,,--,,2018-03-12,,,,,,
157618,Malacothrix glabrata,smooth desertdandelion-1,,,,,,,,--,,2018-03-12,,,,,,
157619,Rhus ovata,sugar sumac-1,,,,,,,,--,,2018-03-12,,,,,,
157621,Quercus alba,white oak-1,,,,,,,,--,,2018-03-12,,,,,,
157623,Quercus macrocarpa,bur oak-1,,,,,,,,--,,2018-03-12,,,,,,
157626,Acer macrophyllum,bigleaf maple-1,,,,,,,,--,,2018-03-12,,,,,,
157630,Acer rubrum,Acer rubrum 1,,,,,,,,,,2018-03-12,,,,,,
157633,Acer rubrum,red maple 2,,,Open-grown tree,0,,,,--,behind Haenicke Hall,2018-03-12,,,,,,
157635,Brassica nigra,black mustard-1,,,,,,,,--,,2018-03-12,,,,,,
157642,Salvia mellifera,black sage 1,,,,,,,,,,2018-03-13,,,,,,
157643,Rhus ovata,sugar sumac 1,,,,,,,,,,2018-03-13,,,,,,
157644,Toxicodendron diversilobum,Pacific poison oak 1,,,,,,,,,,2018-03-13,,,,,,
157648,Geranium robertianum,Robert geranium 1,,,,,,,,,,2018-03-13,,,,,,
157669,Forsythia spp.,forsythia-1,1,5 ft2,Half shade,,0,0,,--,,2018-03-13,,,,,,
157670,Syringa vulgaris,common lilac-1,1,5 ft2,Mostly shade,,0,0,,--,,2018-03-13,,,,,,
157672,Arisaema triphyllum,jack in the pulpit-1,,,Mostly shade,1,0,0,Male,2016-5-,It was found wild in our woods but we were having septic work done and it would have been bulldozed under. I replanted it in a side shaded fern garden by our garage.Wild but replanted.,2018-03-13,,,,,,
157676,Parthenium incanum,mariola-1,,,,,,,,--,,2018-03-13,,,,,,
157677,Rhus ovata,sugar sumac-1,,,,,,,,--,,2018-03-13,,,,,,
157678,Lupinus andersonii,Anderson's lupine-1,,,,,,,,--,,2018-03-13,,,,,,
157679,Castilleja hispida,harsh Indian paintbrush-1,,,,,,,,--,,2018-03-13,,,,,,
157680,Aronia arbutifolia,red chokeberry-1,,,,,,,,--,,2018-03-13,,,,,,
157683,Lonicera sempervirens,trumpet honeysuckle-1,,,Mostly sun,1,0,,,2018-03-07,,2018-03-13,,,,,https://mynpn.usanpn.org/images/861a7ebe51a2a3c5d60fe4d7f736980-40719.JPG,2018-03-13 21:51:33
157685,Salix lasiolepis,arroyo willow 1,,,,,,,,,,2018-03-14,,,,,,
157688,Rubus ursinus,California blackberry 1,,,,,,,,,,2018-03-14,,,,,,
157689,Ribes aureum,golden currant 1,,,,,,,,,,2018-03-14,,,,,,
157691,Triadica sebifera,Chinese tallow-1,,,Full sun,1,0,0,,--,,2018-03-14,,,,,,
157708,Sambucus nigra-cerulea,Sambucus nigra 1,,,,,,,,--,,2018-03-14,,,,,,
157709,Heteromeles arbutifolia,Heteromeles arbutifolia 1,,,,,,,,,,2018-03-14,,,,,,
157711,Salvia apiana,Salvia apiana 1,,,,,,,,,,2018-03-14,,,,,,
157712,Artemisia californica,Artemisia californica 1,,,,,,,,,,2018-03-14,,,,,,
157713,Malosma laurina,Malosma laurina 1,,,,,,,,,,2018-03-14,,,,,,
157714,Baccharis salicifolia,mule-fat 1,,,,,,,,,,2018-03-14,,,,,,
157715,Erodium botrys,longbeak stork's bill 1,,,,,,,,--,,2018-03-14,,,,,,
157716,Prunus ilicifolia,Prunus ilicifolia 1,,,,,,,,,,2018-03-14,,,,,,
157717,Rhus integrifolia,Rhus integrifolia 1,,,,,,,,,,2018-03-14,,,,,,
157718,Quercus agrifolia,California live oak 1,,,,,,,,,,2018-03-14,,,,,,
157719,Sambucus nigra,black elderberry 1,,,,,,,,,,2018-03-14,,,,,,
157720,Rorippa nasturtium-aquaticum,watercress 1,,,,,,,,,,2018-03-14,,,,,,
157721,Encelia californica,California brittlebush 1,,,,,,,,,,2018-03-14,,,,,,
157722,Ribes aureum,golden currant 1,,,,,,,,,,2018-03-14,,,,,,
157724,Liquidambar styraciflua,sweetgum 1,,,,,,,,,,2018-03-14,,,,,,
157725,Acacia koa,koa-1,,,,,,,,--,,2018-03-14,,,,,,
157726,Myrsine lessertiana,kolea lau nui-1,,,,,,,,--,,2018-03-14,,,,,,
157816,Prunus ilicifolia,Prunus ilicifolia 1,,,,,,,,,,2018-03-14,,,,,,
157817,Heteromeles arbutifolia,toyon  1,,,,,,,,,,2018-03-14,,,,,,
157818,Salvia mellifera,black sage 1,,,,,,,,,,2018-03-14,,,,,,
157819,Salvia mellifera,black sage 2,,,,,,,,,,2018-03-14,,,,,,
157821,Heteromeles arbutifolia,toyon  2,,,,,,,,,,2018-03-14,,,,,,
157822,Brassica nigra,black mustard 1,,,,,,,,,,2018-03-14,,,,,,
157823,Toxicodendron diversilobum,Pacific poison oak 1,,,,,,,,,,2018-03-14,,,,,,
157828,Acer rubrum,red maple-1,,,,,,,,,,2018-03-15,,,,,,
157829,Acer rubrum,red maple-1,,,,,,,,,,2018-03-15,,,,,,
157830,Acer rubrum,red maple-1,,,,,,,,--,,2018-03-15,,,,,,
157832,Acer rubrum,red maple-1,,,,,,,,,,2018-03-15,,,,,,
157834,Acer rubrum,red maple-1,,,,,,,,,,2018-03-15,,,,,,
157838,Acer rubrum,red maple-1,,,,,,,,,,2018-03-15,,,,,,
157856,Quercus rubra,northern red oak 1,,,,,,,,,,2018-03-15,,,,,,
157857,Acer platanoides,Norway maple 1,,,,,,,,,,2018-03-15,,,,,,
